gene,gene_name,zscore,VAR_g,n,covariance_n,model_n,pred_perf_R2
LILRB2,LILRB2,0.512484593194,0.119618319559,20,20,20,0.176743643322
LILRB1,LILRB1,-1.06321694638,0.396410443061,41,42,42,0.456320473803
DGAT1,DGAT1,-0.165534927391,0.168767700433,48,49,49,0.180281918268
DGAT2,DGAT2,1.52155821261,0.0211173849735,14,14,14,0.0421540388152
PSMG4,PSMG4,-0.156939853451,0.239088722405,39,39,39,0.314164571309
TBC1D10B,TBC1D10B,-1.13723389101,0.00419742165673,4,4,4,0.00631839049814
GRAP2,GRAP2,-0.681913845938,0.00656109482352,19,19,19,0.00304589140497
SOBP,SOBP,-0.239126147724,0.0243186569106,25,25,25,0.032832246649
PSMG1,PSMG1,0.817962877959,0.0244844495646,55,55,55,0.0302322091716
PSMG3,PSMG3,-2.0011501333,0.0937788765005,34,34,34,0.118513881072
KSR1,KSR1,-3.12354710667,0.208492563514,29,29,29,0.242717742982
DSEL,DSEL,0.433420479234,0.0223261149703,11,11,11,0.0419912856344
C20orf43,C20orf43,-0.116598290855,0.00113492285796,3,3,3,0.00197668310531
TACR2,TACR2,0.335165137747,0.180377887927,17,17,17,0.236886439052
KCNH4,KCNH4,-0.0471110833644,0.000305306317139,2,2,2,0.000701946948179
PPID,PPID,-0.00992207289235,0.0180186879709,21,21,21,0.0208343488638
KCNH1,KCNH1,-0.304314340072,0.36064282714,23,23,23,0.453667170771
KCNH3,KCNH3,-2.01913813416,0.0188659922636,20,20,20,0.0317023409134
KCNH2,KCNH2,-1.0279515718,0.0368389868043,16,16,16,0.0643373659255
KCNH8,KCNH8,0.00102564096178,0.0154287479141,29,30,30,0.00691136987584
PPIB,PPIB,-0.180564758458,0.00070995642584,3,3,3,3.75595703137e-06
PIK3CA,PIK3CA,0.542317212619,0.00161811005625,1,1,1,0.00630396790977
ZNF295,ZNF295,1.8164092372,0.00206552100498,6,6,6,0.0047475374186
ZNF296,ZNF296,-1.42535227053,0.00626368457334,8,8,8,0.00383530601816
C9orf117,C9orf117,0.540167547089,0.00305102887191,13,13,13,0.00437570257491
C9orf116,C9orf116,-0.863828689302,0.0594208982514,15,16,16,0.0871332488551
C9orf114,C9orf114,0.0743882553216,0.0343777968493,58,60,60,0.0176360779547
NUP133,NUP133,0.0536214761788,0.0392962109527,22,22,22,0.0800153419277
LIN37,LIN37,-1.06875992824,0.0897994159196,18,18,18,0.103543295363
KIAA0586,KIAA0586,1.45724081862,0.00932755840947,4,5,5,0.0267567656962
C21orf119,C21orf119,1.72564550683,0.00373274375745,13,13,13,0.00228768410047
FOXM1,FOXM1,-1.87420192807,0.0252965137186,2,2,2,0.0431152477121
NDUFAF3,NDUFAF3,-2.2844424076,0.0205235909746,27,27,27,0.014991993996
FKTN,FKTN,0.352961403069,0.0330548474557,41,41,41,0.0404438728278
GDAP2,GDAP2,0.432830576216,0.00848555746408,24,24,24,0.00482756276045
GDAP1,GDAP1,-0.641962202094,0.02876112159,14,14,14,0.0580217138072
LRRC70,LRRC70,-0.591703361782,0.0429861010876,5,5,5,0.0838875850672
FAHD1,FAHD1,0.377195435637,0.300973849157,29,29,29,0.283435684574
AP3D1,AP3D1,-1.8216361222,0.0528614768426,34,34,34,0.0825437455337
PTTG1,PTTG1,-1.35624903077,0.00344960801303,9,9,9,0.00422020242587
TFPI,TFPI,-1.67233536032,0.00368147921836,12,12,12,0.00185740687959
FUZ,FUZ,0.622332790657,0.0136660852696,23,23,23,0.0117499776895
ILDR2,ILDR2,-0.70838015511,0.0923430034278,9,9,9,0.134043274687
ILDR1,ILDR1,-0.735053726959,0.0343726461897,27,28,28,0.0421182877237
GLTP,GLTP,-2.2693576311,0.0507343080652,31,31,31,0.0602310743768
SULT1A1,SULT1A1,-0.653772194195,0.33117647806,176,176,176,0.169611165031
SULT1A2,SULT1A2,0.050236059383,0.333614876967,25,25,25,0.41063701833
SUGT1P3,SUGT1P3,-0.84736400802,0.0992734249176,74,74,74,0.135016565218
NOL9,NOL9,-0.16556943595,0.0388939363043,18,19,19,0.0814756543126
NOL8,NOL8,0.403084667444,0.000569018196936,5,5,5,0.000833472812188
PRKAR1B,PRKAR1B,-0.469159912678,0.072894364128,27,29,29,0.0814810937853
C19orf18,C19orf18,-0.806052586179,0.0389954757767,28,29,29,0.0650527111631
SAR1A,SAR1A,0.701326286759,0.0108004549483,24,24,24,0.0146525711678
SAR1B,SAR1B,-1.21905932317,0.0297224898206,32,32,32,0.0307120260943
NOL6,NOL6,0.683851961498,0.0267966567082,7,7,7,0.0524779624858
OLIG2,OLIG2,-0.56311711033,0.000453332527572,2,2,2,0.000295959308595
C19orf12,C19orf12,-0.977854727455,0.0681532549988,17,17,17,0.10557109159
C19orf10,C19orf10,0.20152596602,0.000175469356085,2,2,2,0.000282133531341
NIPSNAP1,NIPSNAP1,-0.480887577476,0.0961219789734,19,19,19,0.151237942149
DCAKD,DCAKD,0.216819767701,0.393313946665,75,75,75,0.399169980251
RBBP6,RBBP6,2.08108925549,0.377471518772,58,59,59,0.365504850789
CLPTM1,CLPTM1,0.190192786163,0.00696095485826,20,20,20,0.00367681227708
C17orf39,C17orf39,-0.819306209669,0.00452381266266,7,7,7,0.00685158486506
SRRT,SRRT,-1.08284160003,0.0025250485071,6,6,6,0.00224742991358
CDC45,CDC45,0.300780371475,0.00340367375731,13,13,13,0.00112030605595
TSPO2,TSPO2,-0.946741353702,0.000543661707517,8,8,8,6.70795984122e-05
CDC42,CDC42,-2.00881080458,0.0685445294794,17,17,17,0.0962600183955
NADSYN1,NADSYN1,1.47674113553,0.0144598152184,28,29,29,0.0134367032866
PGLYRP2,PGLYRP2,0.858505947921,0.0452306182519,33,34,34,0.0575489510385
PGLYRP1,PGLYRP1,0.032049626573,0.17743823636,19,19,19,0.220613304816
FIZ1,FIZ1,1.24775952452,0.0176476964035,6,6,6,0.0417502450893
SYCE1L,SYCE1L,-1.50981627384,0.37487585516,29,29,29,0.496539888502
CHAF1B,CHAF1B,-0.99691336367,0.00142617345118,16,16,16,0.000118638025259
BIN1,BIN1,0.420533008114,0.322244825228,16,16,16,0.430849392104
BIN3,BIN3,-0.58084233582,0.124990472578,50,51,51,0.135381605608
BIN2,BIN2,-0.488850490655,0.02537733485,2,2,2,0.0549267213559
DPYD,DPYD,2.62730786238,0.138855101746,108,108,108,0.132899204772
UBTF,UBTF,0.548080276808,0.0282498070686,24,24,24,0.0273943121065
CDCA2,CDCA2,-0.600975501242,0.00360815215728,10,10,10,0.00158401281903
CDCA7,CDCA7,-1.15361888558,0.0209187941443,25,25,25,0.0321559713695
CDCA4,CDCA4,1.22001614318,0.108038193654,4,4,4,0.153274136813
CDCA8,CDCA8,-0.198009218048,0.0274290573057,32,33,33,0.0377044913161
GFAP,GFAP,-1.35387948581,0.0461987977901,15,15,15,0.068348593526
UTS2,UTS2,-2.33661289599,0.380926886912,110,111,111,0.312232907616
FAM108C1,FAM108C1,1.24659615542,0.184634770612,43,43,43,0.257765864689
YWHAG,YWHAG,-1.81389965605,0.0222888479934,6,6,6,0.0379631268126
C19orf47,C19orf47,1.24866906943,0.0473376670674,15,15,15,0.100987183786
RSF1,RSF1,-0.513794663951,0.00671521587901,24,24,24,0.00165188399928
ALKBH6,ALKBH6,1.20515726073,0.00650210425611,15,15,15,0.00305394198371
OAF,OAF,1.6265911776,0.0877259523431,57,57,57,0.0968578556083
SRRD,SRRD,0.718753463069,0.00322850278998,11,11,11,0.00729880778155
MUC4,MUC4,1.08864578401,0.391980307144,66,66,66,0.46822084873
SASH1,SASH1,-0.130707621812,0.0125082741472,11,11,11,0.0274706529081
TCL1B,TCL1B,1.26762683884,0.20657311178,23,23,23,0.270324755779
TCL1A,TCL1A,2.98816492575,0.0379874709049,15,15,15,0.0675303508558
CYB5A,CYB5A,1.38226814397,0.0222737287173,28,30,30,0.0343377880876
CYB5B,CYB5B,-0.128157176357,0.0647330271867,19,19,19,0.0969015453584
RALB,RALB,1.47466370381,0.231034001116,67,67,67,0.24073541815
SPG11,SPG11,1.89103254458,6.99000295175e-05,1,1,1,0.00249245432851
HLA-DMB,HLA-DMB,-1.37903294154,0.00992242684321,25,25,25,0.00860160721323
HLA-DMA,HLA-DMA,0.25271968456,0.0502631724357,31,31,31,0.059000193748
PCK2,PCK2,1.30876007679,0.153314115747,45,46,46,0.178792462597
SYTL1,SYTL1,-1.25065359495,0.0246070674202,8,8,8,0.0505027095896
SYTL2,SYTL2,-1.5788282013,0.147866377573,48,48,48,0.153926374886
SPRED1,SPRED1,-1.17263808778,0.0165966882014,14,14,14,0.0279591696095
SPRED2,SPRED2,-0.751855621333,0.0123853715974,10,10,10,0.033773581902
ASTL,ASTL,-1.91670262908,0.00104904243675,5,5,5,0.000168328002112
KRT73,KRT73,-1.83458324033,0.346912340068,51,53,53,0.527887252594
VOPP1,VOPP1,-0.117725985342,0.155210707591,130,135,135,0.0870224092051
PLEKHH3,PLEKHH3,0.418710127767,0.0170522927299,23,23,23,0.020377700865
PLEKHH2,PLEKHH2,1.16931313455,0.417004789108,14,14,14,0.500351149731
PLEKHH1,PLEKHH1,-1.94631019286,0.0094228007828,11,11,11,0.0156195814676
RELT,RELT,2.27547105736,0.161208962085,39,39,39,0.202951649423
ESRP2,ESRP2,0.867020576227,0.0549560103417,31,31,31,0.0470268975684
HDGF,HDGF,0.397618415308,0.00529113409564,8,8,8,0.0117190649821
PRX,PRX,0.606029123674,0.299255313478,51,51,51,0.351891915153
ZMPSTE24,ZMPSTE24,-0.0283689973929,0.0203603612532,40,40,40,0.0108263764536
MRPL36,MRPL36,-0.489306388265,0.163247709301,31,31,31,0.198658875987
MRPL37,MRPL37,1.38513326674,0.0203049490294,10,10,10,0.0409738739259
MRPL34,MRPL34,0.372094173135,0.367248360013,17,17,17,0.436007071717
MRPL35,MRPL35,-0.422348354725,0.0964794304,27,27,27,0.112187901209
MRPL32,MRPL32,-1.08748239074,0.0617359736362,75,75,75,0.0489254063777
MRPL33,MRPL33,0.234653752694,0.000682942532119,5,5,5,7.77659188021e-05
MRPL30,MRPL30,-1.68582190421,0.0318798862211,30,31,31,0.0307094122755
CLEC17A,CLEC17A,-0.249230587636,0.0529373565151,16,17,17,0.0842251634305
PTH2R,PTH2R,-0.987699172293,8.11962438821e-05,2,2,2,0.00191825543387
UBE2R2,UBE2R2,-0.7365105798,0.0734255937426,38,38,38,0.0821878496754
C16orf93,C16orf93,0.0303633842573,0.0653688602456,31,31,31,0.0647974302559
FAM69B,FAM69B,-2.72505130086,0.311289785278,21,21,21,0.390770797412
FAM69A,FAM69A,0.279546391479,0.0592385134577,25,25,25,0.0766371383783
DMRTC2,DMRTC2,-0.386534361002,0.286979739136,33,33,33,0.319636354493
THOC3,THOC3,1.82995059407,0.0206809324183,20,22,22,0.0496324308006
THOC1,THOC1,-0.0729376187662,0.000776236133792,6,6,6,0.000104824009725
THOC5,THOC5,0.217797559999,0.050583759253,30,30,30,0.0487457576056
ORM1,ORM1,-1.41613357965,0.350556879369,53,53,53,0.425927141192
ZNF671,ZNF671,-0.128676883441,0.0186131104873,14,14,14,0.0197233653326
ZNF841,ZNF841,-0.440501215462,0.00613696346137,23,23,23,0.00634431099765
RHBDL2,RHBDL2,0.487869166514,0.00420306387353,14,14,14,0.00349539138397
ZNF845,ZNF845,0.882157658114,0.0204808456182,20,20,20,0.0234554618182
ZNF846,ZNF846,1.82963426689,0.314567930507,75,76,76,0.262828424256
RHBDL1,RHBDL1,0.814159085293,0.0231922219596,17,17,17,0.0290816075214
SNN,SNN,-0.15368179282,0.0165221962444,24,25,25,0.0178464914234
HSD3B7,HSD3B7,0.798298446809,0.182469079183,55,56,56,0.191369967807
RNF103,RNF103,-0.590079787628,0.0142828895523,24,24,24,0.00987093187981
WHSC1,WHSC1,0.135520951706,0.000303641144509,1,1,1,0.000832865222053
CD300C,CD300C,0.208076383323,0.366524232964,107,108,108,0.437286446934
MAVS,MAVS,-2.20578322759,0.147772460376,32,34,34,0.177198554258
WHSC2,WHSC2,-0.998218996609,0.0170218047222,10,10,10,0.0223338358977
CD300E,CD300E,0.0503212181067,0.106472169216,38,38,38,0.158957975667
RECQL5,RECQL5,0.40829537103,0.0703801538338,68,73,73,0.0517189355622
COPS8,COPS8,-0.0754085078862,0.0171405241898,37,37,37,0.00505745110466
FOXP1,FOXP1,-1.73769670657,0.0053500889357,15,15,15,0.00643136908442
RCCD1,RCCD1,-1.2428922516,0.258698492822,20,20,20,0.353490894392
MSL1,MSL1,-0.0146299296373,0.00424751090542,3,3,3,0.00718450158444
FOXP4,FOXP4,-0.105133472134,0.0224358753265,30,30,30,0.0209159476766
COPS2,COPS2,1.66027073634,0.000455966473951,1,1,1,0.00030378846505
COPS3,COPS3,-1.28532315274,0.259053811261,22,22,22,0.306280891918
COPS6,COPS6,0.13375087206,0.0734090568187,46,47,47,0.0514449962943
NUP85,NUP85,3.02348441929,0.244716971316,33,34,34,0.273774458099
ZNF592,ZNF592,1.10904782028,0.0181928836723,6,6,6,0.0404137765955
PPOX,PPOX,-0.787847188707,0.081905531962,24,24,24,0.122988174579
YTHDF1,YTHDF1,1.19867944576,0.00107771695694,5,5,5,1.33597099994e-05
ZNF596,ZNF596,-0.0365125542308,0.0129626305417,21,21,21,0.0196030172484
MDGA1,MDGA1,0.556874595563,0.540193340783,24,25,25,0.675654700824
GTSF1,GTSF1,0.924807221741,0.0374040530967,14,15,15,0.0699718664616
ZNF595,ZNF595,-2.6338693849,0.261446013492,101,103,103,0.158510293194
ZNF598,ZNF598,0.777247530171,0.00524867998137,10,10,10,0.00125991501606
ERI1,ERI1,0.73666400527,0.0262419578916,34,35,35,0.0176144107402
ZFR2,ZFR2,1.01392026951,0.153973486066,12,12,12,0.212442515472
C17orf67,C17orf67,-0.0565963322198,0.205478829345,39,39,39,0.256433122302
PLCH2,PLCH2,2.32532926525,0.435737610827,43,43,43,0.480837978892
TKT,TKT,-1.25091216527,0.169894699279,18,18,18,0.232932028176
PLCH1,PLCH1,0.218593863921,0.0500764112282,59,59,59,0.0327357768007
VEZF1,VEZF1,0.0552216681926,0.00301300020272,12,12,12,0.0027611093006
NLK,NLK,-0.732345806357,0.000410690637698,4,5,5,0.00210886182043
TMEM45A,TMEM45A,0.142238983146,0.277979421294,21,21,21,0.321682324795
FAM135A,FAM135A,1.39269263763,0.0013025376198,3,3,3,0.00151366414918
TMEM45B,TMEM45B,1.70464779664,0.382452861138,33,34,34,0.515716993932
NUDT8,NUDT8,-2.01420195563,0.0329121160034,24,24,24,0.0355078084222
NUDT9,NUDT9,-0.84534244695,0.036901490663,26,26,26,0.0444398291851
DLD,DLD,1.01727563025,0.017701896928,11,11,11,0.0252922749123
NUDT1,NUDT1,0.402251091338,0.0387680446063,52,52,52,0.0353530711035
NUDT2,NUDT2,-1.36404115184,0.747706996802,60,60,60,0.794188281202
NUDT3,NUDT3,-2.10137760551,0.000794776520176,2,2,2,6.73581755286e-05
NUDT4,NUDT4,-0.573379490665,0.117171398286,44,44,44,0.141925525786
NUDT5,NUDT5,-0.0665500908504,0.106867627291,19,20,20,0.167898664013
NUDT6,NUDT6,0.341539806673,0.0168372577613,16,16,16,0.0232739483705
NUDT7,NUDT7,-1.27484505023,0.626719991188,87,88,88,0.611234548983
TWSG1,TWSG1,0.653744326716,0.0318510557606,20,20,20,0.0437419259824
TK2,TK2,0.856206557939,0.595119555408,106,106,106,0.416762411729
TK1,TK1,0.892644415487,0.0104737210147,29,29,29,0.00380839717931
PHLDB1,PHLDB1,-0.219578432353,0.00512217429377,17,17,17,0.00669873442842
PHLDB2,PHLDB2,1.63827751103,0.00478160764755,9,9,9,0.00227514246358
PHLDB3,PHLDB3,-1.64240500405,0.446951918896,73,75,75,0.434574917175
NTHL1,NTHL1,-2.05721248226,0.00596037161861,4,4,4,0.0141012682138
CYP27A1,CYP27A1,0.897886908973,0.507043527156,44,44,44,0.576246481404
MEF2B,MEF2B,1.58329329512,0.0248035232202,20,20,20,0.0253137418808
MEF2A,MEF2A,1.25318346081,0.0304329416568,19,19,19,0.0542424899794
DDRGK1,DDRGK1,1.23131230761,0.0292790261749,10,10,10,0.0446335000273
MSLN,MSLN,1.1703038528,0.469927031669,136,137,137,0.367972372872
FBXL20,FBXL20,2.5175031156,0.00182689802426,4,4,4,0.00017090693203
FBXL22,FBXL22,0.370700511473,0.0332185382731,14,14,14,0.0496920847948
EPHX1,EPHX1,1.15345940541,0.00749087456332,18,18,18,0.0022563977641
EPHX2,EPHX2,0.067279684199,0.231355678996,42,43,43,0.293839920031
EPHX3,EPHX3,0.624331730172,0.00628653740477,3,3,3,0.0116823937231
EPHX4,EPHX4,-2.3600587062,0.0600271518172,25,25,25,0.0910145069678
ZNF333,ZNF333,-0.454423966513,0.32253133329,33,33,33,0.385666929897
ZNF330,ZNF330,1.20724044472,0.0194236859648,41,41,41,0.00625381157464
FAM168A,FAM168A,0.280605647055,0.0355432354454,11,11,11,0.0701875068409
TEX14,TEX14,1.82411573212,0.0367923253646,11,11,11,0.0612186081057
RPLP1,RPLP1,1.34880599383,0.00428803639698,6,6,6,0.00537232955088
RPLP0,RPLP0,0.862916566912,0.0203746451849,34,34,34,0.0127562626234
TEX10,TEX10,1.33370669434,0.00268273528726,1,1,1,0.00577147708224
CD300LF,CD300LF,-1.30636657824,0.0662127979817,8,8,8,0.0981008421456
CD300LD,CD300LD,2.67494946007,0.503281352709,78,79,79,0.549797424453
CD300LB,CD300LB,0.781494509481,0.0825120152504,50,50,50,0.115166768416
ECD,ECD,-0.575199235757,0.00300094166274,8,8,8,0.00619447769994
NOTCH2NL,NOTCH2NL,-0.846477526278,0.258156370027,34,34,34,0.25651485964
IPPK,IPPK,-0.685170885441,0.0162180370614,13,13,13,0.0244331736558
CIB2,CIB2,-0.0435794886639,0.231875202674,82,83,83,0.260137883937
CIB3,CIB3,-0.56702768245,0.0603634358114,5,5,5,0.104457836925
NDFIP1,NDFIP1,0.321402857048,0.0888069917004,55,56,56,0.132588614723
CIB1,CIB1,-1.33943781854,0.738183246126,19,19,19,0.720845517254
THYN1,THYN1,-0.478863059208,0.0429512797139,26,26,26,0.0630330769584
GCET2,GCET2,0.213309576395,0.0414413599098,43,43,43,0.0432272902283
TRIO,TRIO,-1.15243695731,0.033538509647,23,23,23,0.0507945437496
LETMD1,LETMD1,-1.49161629035,0.0510989605171,12,12,12,0.0731925097987
MTMR12,MTMR12,-0.217384014719,0.000949108924552,7,9,9,0.000478810918322
MTMR11,MTMR11,-1.96598737426,0.0070958269397,11,11,11,0.00593434064758
MTMR10,MTMR10,-1.54736709288,0.0107151564028,10,10,10,0.0204523484693
UGDH,UGDH,-0.544822473197,0.220523528242,29,29,29,0.238983045806
CELSR3,CELSR3,1.13579784696,0.0127716545655,14,14,14,0.0140681422051
CELSR2,CELSR2,-1.25800129861,0.0872916712259,29,30,30,0.159654545377
CELSR1,CELSR1,0.432788809983,0.319848165639,31,31,31,0.383342087966
RABL2B,RABL2B,-0.735687863708,0.0538087048493,16,16,16,0.0647836276402
ARID3B,ARID3B,-0.389238119819,0.0271946507368,18,18,18,0.0438925737686
KIAA1045,KIAA1045,-0.201517459042,0.102636891879,76,76,76,0.0780153414328
PTCHD2,PTCHD2,1.14418035269,0.0256724779474,13,13,13,0.0432787123184
BBX,BBX,-0.431845793653,0.0210677594891,21,22,22,0.0238982930775
LRRC39,LRRC39,0.152131451322,0.0860281820107,41,41,41,0.0770061857359
C14orf129,C14orf129,-0.350208001498,0.16765238178,15,15,15,0.244189599916
CYP24A1,CYP24A1,-0.16294010279,0.112538757226,52,52,52,0.138241157456
EDC3,EDC3,-0.54607850995,0.00430950570774,14,14,14,0.00328907532914
METAP1D,METAP1D,0.0858584605566,0.0126614978797,19,19,19,0.0118389620593
LRRC32,LRRC32,0.862036464959,0.567394120627,38,38,38,0.582185216527
LRRC33,LRRC33,-0.247207048871,0.183325897889,62,63,63,0.194831511991
C14orf126,C14orf126,-1.38523228109,0.0216358540968,13,13,13,0.0457116256584
LY6G5C,LY6G5C,2.11836789431,0.286714392721,64,68,68,0.283869398051
LY6G5B,LY6G5B,1.28336769944,0.134915065335,41,43,43,0.160216507994
MFN2,MFN2,0.947822654536,0.719847597735,26,26,26,0.796262994855
MFN1,MFN1,-2.4573784195,0.194067966166,66,68,68,0.214800539495
ZNF33B,ZNF33B,0.175766763759,0.305194344654,53,53,53,0.283324809364
FAM117A,FAM117A,0.144780602208,0.0179476840777,27,27,27,0.0101207881966
FAM117B,FAM117B,-1.3525505925,0.465566903491,24,24,24,0.506839223127
FAM166B,FAM166B,-0.126098096192,0.0369911871063,25,25,25,0.0364708481122
MAD2L2,MAD2L2,0.487377153837,0.033760967737,23,23,23,0.043764062973
MAD2L1,MAD2L1,0.110714556318,0.000675004673398,8,8,8,1.76044926253e-05
SVIL,SVIL,1.35463590644,0.0460495800238,24,24,24,0.0811897828295
KTN1,KTN1,-0.602386071578,0.0059320383605,14,14,14,0.00625223945509
TCEB3,TCEB3,0.348194636399,0.343642076086,24,25,25,0.437195850026
CEP57L1,CEP57L1,2.69641634639,0.000277119127563,1,1,1,0.00474378667085
CEBPZ,CEBPZ,-0.670413461568,0.198160952488,23,23,23,0.296166929726
C20orf197,C20orf197,0.533964222977,0.0291638413029,34,35,35,0.0310217208761
C20orf196,C20orf196,1.49566222805,0.242271690322,52,53,53,0.28457044946
C20orf195,C20orf195,-0.41292924318,0.0303933935474,27,28,28,0.0449929311701
C20orf194,C20orf194,-0.795571051432,0.032818446139,53,53,53,0.0480141333001
SVIP,SVIP,0.802014612173,0.0444094014752,30,30,30,0.049763101241
LRP2BP,LRP2BP,1.07448256565,0.102569192257,28,28,28,0.159755760655
FAM90A1,FAM90A1,0.035395759379,0.0142365431631,21,21,21,0.00990452809089
POR,POR,-0.526542065348,0.160244905328,40,40,40,0.172246823723
ST3GAL3,ST3GAL3,1.29467174959,0.0376980068845,29,29,29,0.0541838505613
ST3GAL1,ST3GAL1,0.821666465071,0.0428073018034,23,23,23,0.0861850916705
ST3GAL6,ST3GAL6,1.36527214197,0.00237883857031,3,3,3,0.00674987934042
ST3GAL5,ST3GAL5,1.88029700906,0.115254100508,35,37,37,0.202032740339
ST3GAL4,ST3GAL4,2.08187660742,0.0317674146728,12,12,12,0.0696125462745
NINJ1,NINJ1,0.26833292055,0.160795955474,38,38,38,0.170985269149
NINJ2,NINJ2,-0.446337870053,0.0586526115029,9,9,9,0.0973586498424
GALNS,GALNS,0.407003687306,0.359202013027,44,45,45,0.349819842673
NEK2,NEK2,0.104544029704,0.00326562395104,9,9,9,0.000129053110344
C16orf72,C16orf72,0.101331704546,0.00211885558284,8,8,8,0.00634349740245
OSBPL8,OSBPL8,-0.596205413097,0.151841755098,35,35,35,0.161143730722
SLC16A1,SLC16A1,-0.648302826435,0.0026582301438,5,5,5,0.00333999420163
SLC16A3,SLC16A3,0.357711459248,0.0780448931007,18,19,19,0.114776908919
SLC16A5,SLC16A5,-1.20295572774,0.036727561693,14,14,14,0.0627323612265
SLC16A4,SLC16A4,-0.92419392286,0.183480388851,58,59,59,0.270104080498
SLC16A7,SLC16A7,0.226577604395,0.0861461504881,62,63,63,0.0578212196403
SLC16A6,SLC16A6,-2.05199140702,0.0445025524699,14,14,14,0.0672089629529
ARHGAP30,ARHGAP30,-0.431818748692,0.00429895449921,11,11,11,0.00345747299571
ARHGAP31,ARHGAP31,0.863688421597,0.0375838650826,39,39,39,0.0484096678742
ARHGAP32,ARHGAP32,0.165623813711,0.0635124833732,31,31,31,0.100254142282
ARHGAP33,ARHGAP33,1.44678955911,0.242985390647,12,12,12,0.323385842378
BCKDHB,BCKDHB,-3.16844199122,0.0809559469055,70,70,70,0.0846819924178
BCKDHA,BCKDHA,-1.21887174826,0.263672054018,41,42,42,0.323003346027
WIPF2,WIPF2,-0.656494501683,0.0044701152473,2,2,2,0.00553787588181
WIPF1,WIPF1,1.22640956225,0.0174511484313,36,36,36,0.00324519408893
CMKLR1,CMKLR1,-0.0443250439593,0.174078581333,31,31,31,0.215372987919
MON1A,MON1A,-1.69260406236,0.00906539001578,28,28,28,0.00609542601607
MON1B,MON1B,1.95468063808,0.560852445646,47,47,47,0.645160253097
LYVE1,LYVE1,-0.385102959708,0.0441129804401,44,44,44,0.0596625516358
DYNLL2,DYNLL2,1.10863359648,0.10582711592,57,57,57,0.105692175291
KHDC1,KHDC1,-0.28228907439,0.140993435656,20,20,20,0.243377448957
UQCRQ,UQCRQ,-0.828475760045,0.000821964117453,7,7,7,0.000314521277189
CACNA1H,CACNA1H,-0.820721638039,0.0717908652523,35,35,35,0.0832924411376
CACNA1I,CACNA1I,-1.31307199325,0.00884137406706,8,8,8,0.0122838439558
GPS2,GPS2,-0.0679172734084,0.0117541470449,23,23,23,0.0102189515702
CACNA1A,CACNA1A,-0.579675351792,0.26756073764,27,27,27,0.320070856132
CACNA1C,CACNA1C,-0.528448998252,0.0594298604748,34,34,34,0.0740057930392
CACNA1D,CACNA1D,-0.781918826535,0.0533291854344,19,19,19,0.0868651572561
CACNA1E,CACNA1E,0.288584769512,0.035354756751,25,25,25,0.0411252888898
NPAT,NPAT,-0.241692723111,0.00845817081863,5,5,5,0.0150742056913
GLO1,GLO1,-0.315931981336,0.0792472659281,9,9,9,0.116996510177
ATP6V0D1,ATP6V0D1,-0.355383811734,0.272784869562,27,27,27,0.339635161764
LSS,LSS,-1.2189829108,0.413605328183,43,43,43,0.445280705936
FCAR,FCAR,-1.83992817149,0.0786977220855,30,30,30,0.123134435209
FLCN,FLCN,0.462275264327,0.0218478793686,13,14,14,0.0706079913378
KIF19,KIF19,-1.74160663514,0.0118331083148,16,16,16,0.0195308086708
BMP8A,BMP8A,-0.744585161188,0.158420126578,39,39,39,0.227466195618
